product_id,rm_id,quantity_required
449,RM007,0.05
450,RM008,1.0
450,RM009,1.0
450,RM003,0.1
450,RM001,1.5
450,RM007,0.05
451,RM008,1.0
451,RM009,1.0
451,RM003,0.1
451,RM001,1.5
451,RM007,0.05
452,RM008,1.0
452,RM009,1.0
452,RM003,0.1
452,RM001,1.5
452,RM007,0.05
453,RM008,1.0
453,RM009,1.0
453,RM003,0.1
453,RM001,1.5
453,RM007,0.05
454,RM008,1.0
454,RM009,1.0
454,RM003,0.1
454,RM001,1.5
454,RM007,0.05
455,RM008,1.0
455,RM009,1.0
455,RM003,0.1
455,RM001,1.5
455,RM007,0.05
456,RM008,1.0
456,RM009,1.0
456,RM003,0.1
456,RM001,1.5
456,RM007,0.05
457,RM008,1.0
457,RM009,1.0
457,RM003,0.1
457,RM001,1.5
457,RM007,0.05
458,RM008,1.0
458,RM009,1.0
458,RM003,0.1
458,RM001,1.5
458,RM007,0.05
459,RM008,1.0
459,RM009,1.0
459,RM003,0.1
459,RM001,1.5
459,RM007,0.05
460,RM008,1.0
460,RM009,1.0
460,RM003,0.1
460,RM001,1.5
460,RM007,0.05
461,RM008,1.0
461,RM009,1.0
461,RM003,0.1
461,RM001,1.5
461,RM007,0.05
462,RM008,1.0
462,RM009,1.0
462,RM003,0.1
462,RM001,1.5
462,RM007,0.05
463,RM008,1.0
463,RM009,1.0
463,RM003,0.1
463,RM001,1.5
463,RM007,0.05
464,RM008,1.0
464,RM009,1.0
464,RM003,0.1
464,RM001,1.5
464,RM007,0.05
465,RM008,1.0
465,RM009,1.0
465,RM003,0.1
465,RM001,1.5
465,RM007,0.05
466,RM008,1.0
466,RM009,1.0
466,RM003,0.1
466,RM001,1.5
466,RM007,0.05
467,RM008,1.0
467,RM009,1.0
467,RM003,0.1
467,RM001,1.5
467,RM007,0.05
468,RM008,1.0
468,RM009,1.0
468,RM003,0.1
468,RM001,1.5
468,RM007,0.05
469,RM008,1.0
469,RM009,1.0
469,RM003,0.1
469,RM001,1.5
469,RM007,0.05
470,RM008,1.0
470,RM009,1.0
470,RM003,0.1
470,RM001,1.5
470,RM007,0.05
471,RM008,1.0
471,RM009,1.0
471,RM003,0.1
471,RM001,1.5
471,RM007,0.05
472,RM008,1.0
472,RM009,1.0
472,RM003,0.1
472,RM001,1.5
472,RM007,0.05
473,RM008,1.0
473,RM009,1.0
473,RM003,0.1
473,RM001,1.5
473,RM007,0.05
474,RM008,1.0
474,RM009,1.0
474,RM003,0.1
474,RM001,1.5
474,RM007,0.05
475,RM008,1.0
475,RM009,1.0
475,RM003,0.1
475,RM001,1.5
475,RM007,0.05
476,RM008,1.0
476,RM009,1.0
476,RM003,0.1
476,RM001,1.5
476,RM007,0.05
477,RM008,1.0
477,RM009,1.0
477,RM003,0.1
477,RM001,1.5
477,RM007,0.05
478,RM008,1.0
478,RM009,1.0
478,RM003,0.1
478,RM001,1.5
478,RM007,0.05
479,RM008,1.0
479,RM009,1.0
479,RM003,0.1
479,RM001,1.5
479,RM007,0.05
480,RM008,1.0
480,RM009,1.0
480,RM003,0.1
480,RM001,1.5
480,RM007,0.05
481,RM008,1.0
481,RM009,1.0
481,RM003,0.1
481,RM001,1.5
481,RM007,0.05
482,RM008,1.0
482,RM009,1.0
482,RM003,0.1
482,RM001,1.5
482,RM007,0.05
483,RM008,1.0
483,RM009,1.0
483,RM003,0.1
483,RM001,1.5
483,RM007,0.05
484,RM008,1.0
484,RM009,1.0
484,RM003,0.1
484,RM001,1.5
484,RM007,0.05
485,RM008,1.0
485,RM009,1.0
485,RM003,0.1
485,RM001,1.5
485,RM007,0.05
486,RM008,1.0
486,RM009,1.0
486,RM003,0.1
486,RM001,1.5
486,RM007,0.05
487,RM008,1.0
487,RM009,1.0
487,RM003,0.1
487,RM001,1.5
487,RM007,0.05
488,RM008,1.0
488,RM009,1.0
488,RM003,0.1
488,RM001,1.5
488,RM007,0.05
489,RM008,1.0
489,RM009,1.0
489,RM003,0.1
489,RM001,1.5
489,RM007,0.05
490,RM008,1.0
490,RM009,1.0
490,RM003,0.1
490,RM001,1.5
490,RM007,0.05
491,RM008,1.0
491,RM009,1.0
491,RM003,0.1
491,RM001,1.5
491,RM007,0.05
492,RM008,1.0
492,RM009,1.0
492,RM003,0.1
492,RM001,1.5
492,RM007,0.05
493,RM008,1.0
493,RM009,1.0
493,RM003,0.1
493,RM001,1.5
493,RM007,0.05
494,RM008,1.0
494,RM009,1.0
494,RM003,0.1
494,RM001,1.5
494,RM007,0.05
495,RM008,1.0
495,RM009,1.0
495,RM003,0.1
495,RM001,1.5
495,RM007,0.05
496,RM008,1.0
496,RM009,1.0
496,RM003,0.1
496,RM001,1.5
496,RM007,0.05
497,RM008,1.0
497,RM009,1.0
497,RM003,0.1
497,RM001,1.5
497,RM007,0.05
498,RM008,1.0
498,RM009,1.0
498,RM003,0.1
498,RM001,1.5
498,RM007,0.05
499,RM008,1.0
499,RM009,1.0
499,RM003,0.1
499,RM001,1.5
499,RM007,0.05
500,RM008,1.0
500,RM009,1.0
500,RM003,0.1
500,RM001,1.5
500,RM007,0.05
501,RM008,1.0
501,RM009,1.0
501,RM003,0.1
501,RM001,1.5
501,RM007,0.05
502,RM008,1.0
502,RM009,1.0
502,RM003,0.1
502,RM001,1.5
502,RM007,0.05
503,RM008,1.0
503,RM009,1.0
503,RM003,0.1
503,RM001,1.5
503,RM007,0.05
504,RM008,1.0
504,RM009,1.0
504,RM003,0.1
504,RM001,1.5
504,RM007,0.05
505,RM008,1.0
505,RM009,1.0
505,RM003,0.1
505,RM001,1.5
505,RM007,0.05
506,RM008,1.0
506,RM009,1.0
506,RM003,0.1
506,RM001,1.5
506,RM007,0.05
507,RM008,1.0
507,RM009,1.0
507,RM003,0.1
507,RM001,1.5
507,RM007,0.05
508,RM008,1.0
508,RM009,1.0
508,RM003,0.1
508,RM001,1.5
508,RM007,0.05
509,RM008,1.0
509,RM009,1.0
509,RM003,0.1
509,RM001,1.5
509,RM007,0.05
510,RM008,1.0
510,RM009,1.0
510,RM003,0.1
510,RM001,1.5
510,RM007,0.05
511,RM008,1.0
511,RM009,1.0
511,RM003,0.1
511,RM001,1.5
511,RM007,0.05
74,RM008,1.0
74,RM009,1.0
74,RM003,0.1
74,RM001,1.5
74,RM007,0.05
75,RM008,1.0
75,RM009,1.0
75,RM003,0.1
75,RM001,1.5
75,RM007,0.05
76,RM008,1.0
76,RM009,1.0
76,RM003,0.1
76,RM001,1.5
76,RM007,0.05
77,RM008,1.0
77,RM009,1.0
77,RM003,0.1
77,RM001,1.5
77,RM007,0.05
78,RM008,1.0
78,RM009,1.0
78,RM003,0.1
78,RM001,1.5
78,RM007,0.05
79,RM008,1.0
79,RM009,1.0
79,RM003,0.1
79,RM001,1.5
79,RM007,0.05
80,RM008,1.0
80,RM009,1.0
80,RM003,0.1
80,RM001,1.5
80,RM007,0.05
81,RM008,1.0
81,RM009,1.0
81,RM003,0.1
81,RM001,1.5
81,RM007,0.05
82,RM008,1.0
82,RM009,1.0
82,RM003,0.1
82,RM001,1.5
82,RM007,0.05
83,RM008,1.0
83,RM009,1.0
83,RM003,0.1
83,RM001,1.5
83,RM007,0.05
84,RM008,1.0
84,RM009,1.0
84,RM003,0.1
84,RM001,1.5
84,RM007,0.05
85,RM008,1.0
85,RM009,1.0
85,RM003,0.1
85,RM001,1.5
85,RM007,0.05
86,RM008,1.0
86,RM009,1.0
86,RM003,0.1
86,RM001,1.5
86,RM007,0.05
87,RM008,1.0
87,RM009,1.0
87,RM003,0.1
87,RM001,1.5
87,RM007,0.05
88,RM008,1.0
88,RM009,1.0
88,RM003,0.1
88,RM001,1.5
88,RM007,0.05
89,RM008,1.0
89,RM009,1.0
89,RM003,0.1
89,RM001,1.5
89,RM007,0.05
90,RM008,1.0
90,RM009,1.0
90,RM003,0.1
90,RM001,1.5
90,RM007,0.05
91,RM008,1.0
91,RM009,1.0
91,RM003,0.1
91,RM001,1.5
91,RM007,0.05
92,RM008,1.0
92,RM009,1.0
92,RM003,0.1
92,RM001,1.5
92,RM007,0.05
93,RM008,1.0
93,RM009,1.0
93,RM003,0.1
93,RM001,1.5
93,RM007,0.05
94,RM008,1.0
94,RM009,1.0
94,RM003,0.1
94,RM001,1.5
94,RM007,0.05
95,RM008,1.0
95,RM009,1.0
95,RM003,0.1
95,RM001,1.5
95,RM007,0.05
96,RM008,1.0
96,RM009,1.0
96,RM003,0.1
96,RM001,1.5
96,RM007,0.05
97,RM008,1.0
97,RM009,1.0
97,RM003,0.1
97,RM001,1.5
97,RM007,0.05
98,RM008,1.0
98,RM009,1.0
98,RM003,0.1
98,RM001,1.5
98,RM007,0.05
99,RM008,1.0
99,RM009,1.0
99,RM003,0.1
99,RM001,1.5
99,RM007,0.05
100,RM008,1.0
100,RM009,1.0
100,RM003,0.1
100,RM001,1.5
100,RM007,0.05
101,RM008,1.0
101,RM009,1.0
101,RM003,0.1
101,RM001,1.5
101,RM007,0.05
102,RM008,1.0
102,RM009,1.0
102,RM003,0.1
102,RM001,1.5
102,RM007,0.05
103,RM008,1.0
103,RM009,1.0
103,RM003,0.1
103,RM001,1.5
103,RM007,0.05
104,RM008,1.0
104,RM009,1.0
104,RM003,0.1
104,RM001,1.5
104,RM007,0.05
105,RM008,1.0
105,RM009,1.0
105,RM003,0.1
105,RM001,1.5
105,RM007,0.05
106,RM008,1.0
106,RM009,1.0
106,RM003,0.1
106,RM001,1.5
106,RM007,0.05
107,RM008,1.0
107,RM009,1.0
107,RM003,0.1
107,RM001,1.5
107,RM007,0.05
108,RM008,1.0
108,RM009,1.0
108,RM003,0.1
108,RM001,1.5
108,RM007,0.05
109,RM008,1.0
109,RM009,1.0
109,RM003,0.1
109,RM001,1.5
109,RM007,0.05
110,RM008,1.0
110,RM009,1.0
110,RM003,0.1
110,RM001,1.5
110,RM007,0.05
111,RM008,1.0
111,RM009,1.0
111,RM003,0.1
111,RM001,1.5
111,RM007,0.05
112,RM008,1.0
112,RM009,1.0
112,RM003,0.1
112,RM001,1.5
112,RM007,0.05
113,RM008,1.0
113,RM009,1.0
113,RM003,0.1
113,RM001,1.5
113,RM007,0.05
114,RM008,1.0
114,RM009,1.0
114,RM003,0.1
114,RM001,1.5
114,RM007,0.05
115,RM008,1.0
115,RM009,1.0
115,RM003,0.1
115,RM001,1.5
115,RM007,0.05
116,RM008,1.0
116,RM009,1.0
116,RM003,0.1
116,RM001,1.5
116,RM007,0.05
117,RM008,1.0
117,RM009,1.0
117,RM003,0.1
117,RM001,1.5
117,RM007,0.05
118,RM008,1.0
118,RM009,1.0
118,RM003,0.1
118,RM001,1.5
118,RM007,0.05
119,RM008,1.0
119,RM009,1.0
119,RM003,0.1
119,RM001,1.5
119,RM007,0.05
120,RM008,1.0
120,RM009,1.0
120,RM003,0.1
120,RM001,1.5
120,RM007,0.05
121,RM008,1.0
121,RM009,1.0
121,RM003,0.1
121,RM001,1.5
121,RM007,0.05
122,RM008,1.0
122,RM009,1.0
122,RM003,0.1
122,RM001,1.5
122,RM007,0.05
123,RM008,1.0
123,RM009,1.0
123,RM003,0.1
123,RM001,1.5
123,RM007,0.05
124,RM008,1.0
124,RM009,1.0
124,RM003,0.1
124,RM001,1.5
124,RM007,0.05
125,RM008,1.0
125,RM009,1.0
125,RM003,0.1
125,RM001,1.5
125,RM007,0.05
126,RM008,1.0
126,RM009,1.0
126,RM003,0.1
126,RM001,1.5
126,RM007,0.05
127,RM008,1.0
127,RM009,1.0
127,RM003,0.1
127,RM001,1.5
127,RM007,0.05
128,RM008,1.0
128,RM009,1.0
128,RM003,0.1
128,RM001,1.5
128,RM007,0.05
129,RM008,1.0
129,RM009,1.0
129,RM003,0.1
129,RM001,1.5
129,RM007,0.05
199,RM008,1.0
199,RM009,1.0
199,RM003,0.1
199,RM001,1.5
199,RM007,0.05
200,RM008,1.0
200,RM009,1.0
200,RM003,0.1
200,RM001,1.5
200,RM007,0.05
201,RM008,1.0
201,RM009,1.0
201,RM003,0.1
201,RM001,1.5
201,RM007,0.05
202,RM008,1.0
202,RM009,1.0
202,RM003,0.1
202,RM001,1.5
202,RM007,0.05
203,RM008,1.0
203,RM009,1.0
203,RM003,0.1
203,RM001,1.5
203,RM007,0.05
204,RM008,1.0
204,RM009,1.0
204,RM003,0.1
204,RM001,1.5
204,RM007,0.05
205,RM008,1.0
205,RM009,1.0
205,RM003,0.1
205,RM001,1.5
205,RM007,0.05
206,RM008,1.0
206,RM009,1.0
206,RM003,0.1
206,RM001,1.5
206,RM007,0.05
207,RM008,1.0
207,RM009,1.0
207,RM003,0.1
207,RM001,1.5
207,RM007,0.05
208,RM008,1.0
208,RM009,1.0
208,RM003,0.1
208,RM001,1.5
208,RM007,0.05
209,RM008,1.0
209,RM009,1.0
209,RM003,0.1
209,RM001,1.5
209,RM007,0.05
210,RM008,1.0
210,RM009,1.0
210,RM003,0.1
210,RM001,1.5
210,RM007,0.05
223,RM008,1.0
223,RM009,1.0
223,RM003,0.1
223,RM001,1.5
223,RM007,0.05
224,RM008,1.0
224,RM009,1.0
224,RM003,0.1
224,RM001,1.5
224,RM007,0.05
225,RM008,1.0
225,RM009,1.0
225,RM003,0.1
225,RM001,1.5
225,RM007,0.05
226,RM008,1.0
226,RM009,1.0
226,RM003,0.1
226,RM001,1.5
226,RM007,0.05
227,RM008,1.0
227,RM009,1.0
227,RM003,0.1
227,RM001,1.5
227,RM007,0.05
228,RM008,1.0
228,RM009,1.0
228,RM003,0.1
228,RM001,1.5
228,RM007,0.05
817,RM008,1.0
817,RM009,1.0
817,RM003,0.1
817,RM001,1.5
817,RM007,0.05
818,RM008,1.0
818,RM009,1.0
818,RM003,0.1
818,RM001,1.5
818,RM007,0.05
819,RM008,1.0
819,RM009,1.0
819,RM003,0.1
819,RM001,1.5
819,RM007,0.05
820,RM008,1.0
820,RM009,1.0
820,RM003,0.1
820,RM001,1.5
820,RM007,0.05
821,RM008,1.0
821,RM009,1.0
821,RM003,0.1
821,RM001,1.5
821,RM007,0.05
822,RM008,1.0
822,RM009,1.0
822,RM003,0.1
822,RM001,1.5
822,RM007,0.05
823,RM008,1.0
823,RM009,1.0
823,RM003,0.1
823,RM001,1.5
823,RM007,0.05
824,RM008,1.0
824,RM009,1.0
824,RM003,0.1
824,RM001,1.5
824,RM007,0.05
825,RM008,1.0
825,RM009,1.0
825,RM003,0.1
825,RM001,1.5
825,RM007,0.05
826,RM008,1.0
826,RM009,1.0
826,RM003,0.1
826,RM001,1.5
826,RM007,0.05
827,RM008,1.0
827,RM009,1.0
827,RM003,0.1
827,RM001,1.5
827,RM007,0.05
828,RM008,1.0
828,RM009,1.0
828,RM003,0.1
828,RM001,1.5
828,RM007,0.05
829,RM008,1.0
829,RM009,1.0
829,RM003,0.1
829,RM001,1.5
829,RM007,0.05
830,RM008,1.0
830,RM009,1.0
830,RM003,0.1
830,RM001,1.5
830,RM007,0.05
831,RM008,1.0
831,RM009,1.0
831,RM003,0.1
831,RM001,1.5
831,RM007,0.05
832,RM008,1.0
832,RM009,1.0
832,RM003,0.1
832,RM001,1.5
832,RM007,0.05
833,RM008,1.0
833,RM009,1.0
833,RM003,0.1
833,RM001,1.5
833,RM007,0.05
834,RM008,1.0
834,RM009,1.0
834,RM003,0.1
834,RM001,1.5
834,RM007,0.05
835,RM008,1.0
835,RM009,1.0
835,RM003,0.1
835,RM001,1.5
835,RM007,0.05
836,RM008,1.0
836,RM009,1.0
836,RM003,0.1
836,RM001,1.5
836,RM007,0.05
837,RM008,1.0
837,RM009,1.0
837,RM003,0.1
837,RM001,1.5
837,RM007,0.05
838,RM008,1.0
838,RM009,1.0
838,RM003,0.1
838,RM001,1.5
838,RM007,0.05
839,RM008,1.0
839,RM009,1.0
839,RM003,0.1
839,RM001,1.5
839,RM007,0.05
840,RM008,1.0
840,RM009,1.0
840,RM003,0.1
840,RM001,1.5
840,RM007,0.05
841,RM008,1.0
841,RM009,1.0
841,RM003,0.1
841,RM001,1.5
841,RM007,0.05
842,RM008,1.0
842,RM009,1.0
842,RM003,0.1
842,RM001,1.5
842,RM007,0.05
843,RM008,1.0
843,RM009,1.0
843,RM003,0.1
843,RM001,1.5
843,RM007,0.05
844,RM008,1.0
844,RM009,1.0
844,RM003,0.1
844,RM001,1.5
844,RM007,0.05
845,RM008,1.0
845,RM009,1.0
845,RM003,0.1
845,RM001,1.5
845,RM007,0.05
846,RM008,1.0
846,RM009,1.0
846,RM003,0.1
846,RM001,1.5
846,RM007,0.05
847,RM008,1.0
847,RM009,1.0
847,RM003,0.1
847,RM001,1.5
847,RM007,0.05
848,RM008,1.0
848,RM009,1.0
848,RM003,0.1
848,RM001,1.5
848,RM007,0.05
849,RM008,1.0
849,RM009,1.0
849,RM003,0.1
849,RM001,1.5
849,RM007,0.05
850,RM008,1.0
850,RM009,1.0
850,RM003,0.1
850,RM001,1.5
850,RM007,0.05
851,RM008,1.0
851,RM009,1.0
851,RM003,0.1
851,RM001,1.5
851,RM007,0.05
852,RM008,1.0
852,RM009,1.0
852,RM003,0.1
852,RM001,1.5
852,RM007,0.05
853,RM008,1.0
853,RM009,1.0
853,RM003,0.1
853,RM001,1.5
853,RM007,0.05
854,RM008,1.0
854,RM009,1.0
854,RM003,0.1
854,RM001,1.5
854,RM007,0.05
1027,RM008,1.0
1027,RM009,1.0
1027,RM003,0.1
1027,RM001,1.5
1027,RM007,0.05
1028,RM008,1.0
1028,RM009,1.0
1028,RM003,0.1
1028,RM001,1.5
1028,RM007,0.05
1124,RM008,1.0
1124,RM009,1.0
1124,RM003,0.1
1124,RM001,1.5
1124,RM007,0.05
1125,RM008,1.0
1125,RM009,1.0
1125,RM003,0.1
1125,RM001,1.5
1125,RM007,0.05
1126,RM008,1.0
1126,RM009,1.0
1126,RM003,0.1
1126,RM001,1.5
1126,RM007,0.05
1127,RM008,1.0
1127,RM009,1.0
1127,RM003,0.1
1127,RM001,1.5
1127,RM007,0.05
1128,RM008,1.0
1128,RM009,1.0
1128,RM003,0.1
1128,RM001,1.5
1128,RM007,0.05
1129,RM008,1.0
1129,RM009,1.0
1129,RM003,0.1
1129,RM001,1.5
1129,RM007,0.05
1130,RM008,1.0
1130,RM009,1.0
1130,RM003,0.1
1130,RM001,1.5
1130,RM007,0.05
1131,RM008,1.0
1131,RM009,1.0
1131,RM003,0.1
1131,RM001,1.5
1131,RM007,0.05
1132,RM008,1.0
1132,RM009,1.0
1132,RM003,0.1
1132,RM001,1.5
1132,RM007,0.05
1133,RM008,1.0
1133,RM009,1.0
1133,RM003,0.1
1133,RM001,1.5
1133,RM007,0.05
1134,RM008,1.0
1134,RM009,1.0
1134,RM003,0.1
1134,RM001,1.5
1134,RM007,0.05
1135,RM008,1.0
1135,RM009,1.0
1135,RM003,0.1
1135,RM001,1.5
1135,RM007,0.05
1136,RM008,1.0
1136,RM009,1.0
1136,RM003,0.1
1136,RM001,1.5
1136,RM007,0.05
1137,RM008,1.0
1137,RM009,1.0
1137,RM003,0.1
1137,RM001,1.5
1137,RM007,0.05
1138,RM008,1.0
1138,RM009,1.0
1138,RM003,0.1
1138,RM001,1.5
1138,RM007,0.05
1139,RM008,1.0
1139,RM009,1.0
1139,RM003,0.1
1139,RM001,1.5
1139,RM007,0.05
1140,RM008,1.0
1140,RM009,1.0
1140,RM003,0.1
1140,RM001,1.5
1140,RM007,0.05
1141,RM008,1.0
1141,RM009,1.0
1141,RM003,0.1
1141,RM001,1.5
1141,RM007,0.05
1142,RM008,1.0
1142,RM009,1.0
1142,RM003,0.1
1142,RM001,1.5
1142,RM007,0.05
1143,RM008,1.0
1143,RM009,1.0
1143,RM003,0.1
1143,RM001,1.5
1143,RM007,0.05
1749,RM008,1.0
1749,RM009,1.0
1749,RM003,0.1
1749,RM001,1.5
1749,RM007,0.05
1750,RM008,1.0
1750,RM009,1.0
1750,RM003,0.1
1750,RM001,1.5
1750,RM007,0.05
1751,RM008,1.0
1751,RM009,1.0
1751,RM003,0.1
1751,RM001,1.5
1751,RM007,0.05
1752,RM008,1.0
1752,RM009,1.0
1752,RM003,0.1
1752,RM001,1.5
1752,RM007,0.05
1753,RM008,1.0
1753,RM009,1.0
1753,RM003,0.1
1753,RM001,1.5
1753,RM007,0.05
1754,RM008,1.0
1754,RM009,1.0
1754,RM003,0.1
1754,RM001,1.5
1754,RM007,0.05
1863,RM008,1.0
1863,RM009,1.0
1863,RM003,0.1
1863,RM001,1.5
1863,RM007,0.05
1864,RM008,1.0
1864,RM009,1.0
1864,RM003,0.1
1864,RM001,1.5
1864,RM007,0.05
1865,RM008,1.0
1865,RM009,1.0
1865,RM003,0.1
1865,RM001,1.5
1865,RM007,0.05
1866,RM008,1.0
1866,RM009,1.0
1866,RM003,0.1
1866,RM001,1.5
1866,RM007,0.05
1867,RM008,1.0
1867,RM009,1.0
1867,RM003,0.1
1867,RM001,1.5
1867,RM007,0.05
1868,RM008,1.0
1868,RM009,1.0
1868,RM003,0.1
1868,RM001,1.5
1868,RM007,0.05
1869,RM008,1.0
1869,RM009,1.0
1869,RM003,0.1
1869,RM001,1.5
1869,RM007,0.05
1870,RM008,1.0
1870,RM009,1.0
1870,RM003,0.1
1870,RM001,1.5
1870,RM007,0.05
1871,RM008,1.0
1871,RM009,1.0
1871,RM003,0.1
1871,RM001,1.5
1871,RM007,0.05
1872,RM008,1.0
1872,RM009,1.0
1872,RM003,0.1
1872,RM001,1.5
1872,RM007,0.05
1873,RM008,1.0
1873,RM009,1.0
1873,RM003,0.1
1873,RM001,1.5
1873,RM007,0.05
1874,RM008,1.0
1874,RM009,1.0
1874,RM003,0.1
1874,RM001,1.5
1874,RM007,0.05
1875,RM008,1.0
1875,RM009,1.0
1875,RM003,0.1
1875,RM001,1.5
1875,RM007,0.05
1876,RM008,1.0
1876,RM009,1.0
1876,RM003,0.1
1876,RM001,1.5
1876,RM007,0.05
1877,RM008,1.0
1877,RM009,1.0
1877,RM003,0.1
1877,RM001,1.5
1877,RM007,0.05
1878,RM008,1.0
1878,RM009,1.0
1878,RM003,0.1
1878,RM001,1.5
1878,RM007,0.05
1879,RM008,1.0
1879,RM009,1.0
1879,RM003,0.1
1879,RM001,1.5
1879,RM007,0.05
1880,RM008,1.0
1880,RM009,1.0
1880,RM003,0.1
1880,RM001,1.5
1880,RM007,0.05
1881,RM008,1.0
1881,RM009,1.0
1881,RM003,0.1
1881,RM001,1.5
1881,RM007,0.05
1994,RM008,1.0
1994,RM009,1.0
1994,RM003,0.1
1994,RM001,1.5
1994,RM007,0.05
1995,RM008,1.0
1995,RM009,1.0
1995,RM003,0.1
1995,RM001,1.5
1995,RM007,0.05
1996,RM008,1.0
1996,RM009,1.0
1996,RM003,0.1
1996,RM001,1.5
1996,RM007,0.05
1997,RM008,1.0
1997,RM009,1.0
1997,RM003,0.1
1997,RM001,1.5
1997,RM007,0.05
2110,RM008,1.0
2110,RM009,1.0
2110,RM003,0.1
2110,RM001,1.5
2110,RM007,0.05
2111,RM008,1.0
2111,RM009,1.0
2111,RM003,0.1
2111,RM001,1.5
2111,RM007,0.05
2112,RM008,1.0
2112,RM009,1.0
2112,RM003,0.1
2112,RM001,1.5
2112,RM007,0.05
2113,RM008,1.0
2113,RM009,1.0
2113,RM003,0.1
2113,RM001,1.5
2113,RM007,0.05
2114,RM008,1.0
2114,RM009,1.0
2114,RM003,0.1
2114,RM001,1.5
2114,RM007,0.05
2115,RM008,1.0
2115,RM009,1.0
2115,RM003,0.1
2115,RM001,1.5
2115,RM007,0.05
2116,RM008,1.0
2116,RM009,1.0
2116,RM003,0.1
2116,RM001,1.5
2116,RM007,0.05
2117,RM008,1.0
2117,RM009,1.0
2117,RM003,0.1
2117,RM001,1.5
2117,RM007,0.05
2118,RM008,1.0
2118,RM009,1.0
2118,RM003,0.1
2118,RM001,1.5
2118,RM007,0.05
2119,RM008,1.0
2119,RM009,1.0
2119,RM003,0.1
2119,RM001,1.5
2119,RM007,0.05
2120,RM008,1.0
2120,RM009,1.0
2120,RM003,0.1
2120,RM001,1.5
2120,RM007,0.05
2121,RM008,1.0
2121,RM009,1.0
2121,RM003,0.1
2121,RM001,1.5
2121,RM007,0.05
2122,RM008,1.0
2122,RM009,1.0
2122,RM003,0.1
2122,RM001,1.5
2122,RM007,0.05
2123,RM008,1.0
2123,RM009,1.0
2123,RM003,0.1
2123,RM001,1.5
2123,RM007,0.05
2124,RM008,1.0
2124,RM009,1.0
2124,RM003,0.1
2124,RM001,1.5
2124,RM007,0.05
2286,RM008,1.0
2286,RM009,1.0
2286,RM003,0.1
2286,RM001,1.5
2286,RM007,0.05
2287,RM008,1.0
2287,RM009,1.0
2287,RM003,0.1
2287,RM001,1.5
2287,RM007,0.05
2288,RM008,1.0
2288,RM009,1.0
2288,RM003,0.1
2288,RM001,1.5
2288,RM007,0.05
2289,RM008,1.0
2289,RM009,1.0
2289,RM003,0.1
2289,RM001,1.5
2289,RM007,0.05
2290,RM008,1.0
2290,RM009,1.0
2290,RM003,0.1
2290,RM001,1.5
2290,RM007,0.05
2291,RM008,1.0
2291,RM009,1.0
2291,RM003,0.1
2291,RM001,1.5
2291,RM007,0.05
2292,RM008,1.0
2292,RM009,1.0
2292,RM003,0.1
2292,RM001,1.5
2292,RM007,0.05
2293,RM008,1.0
2293,RM009,1.0
2293,RM003,0.1
2293,RM001,1.5
2293,RM007,0.05
2294,RM008,1.0
2294,RM009,1.0
2294,RM003,0.1
2294,RM001,1.5
2294,RM007,0.05
2295,RM008,1.0
2295,RM009,1.0
2295,RM003,0.1
2295,RM001,1.5
2295,RM007,0.05
2296,RM008,1.0
2296,RM009,1.0
2296,RM003,0.1
2296,RM001,1.5
2296,RM007,0.05
2297,RM008,1.0
2297,RM009,1.0
2297,RM003,0.1
2297,RM001,1.5
2297,RM007,0.05
130,RM008,1.0
130,RM009,1.0
130,RM003,0.1
130,RM001,1.5
130,RM007,0.05
131,RM008,1.0
131,RM009,1.0
131,RM003,0.1
131,RM001,1.5
131,RM007,0.05
132,RM008,1.0
132,RM009,1.0
132,RM003,0.1
132,RM001,1.5
132,RM007,0.05
133,RM008,1.0
133,RM009,1.0
133,RM003,0.1
133,RM001,1.5
133,RM007,0.05
134,RM008,1.0
134,RM009,1.0
134,RM003,0.1
134,RM001,1.5
134,RM007,0.05
135,RM008,1.0
135,RM009,1.0
135,RM003,0.1
135,RM001,1.5
135,RM007,0.05
136,RM008,1.0
136,RM009,1.0
136,RM003,0.1
136,RM001,1.5
136,RM007,0.05
137,RM008,1.0
137,RM009,1.0
137,RM003,0.1
137,RM001,1.5
137,RM007,0.05
138,RM008,1.0
138,RM009,1.0
138,RM003,0.1
138,RM001,1.5
138,RM007,0.05
139,RM008,1.0
139,RM009,1.0
139,RM003,0.1
139,RM001,1.5
139,RM007,0.05
140,RM008,1.0
140,RM009,1.0
140,RM003,0.1
140,RM001,1.5
140,RM007,0.05
141,RM008,1.0
141,RM009,1.0
141,RM003,0.1
141,RM001,1.5
141,RM007,0.05
142,RM008,1.0
142,RM009,1.0
142,RM003,0.1
142,RM001,1.5
142,RM007,0.05
143,RM008,1.0
143,RM009,1.0
143,RM003,0.1
143,RM001,1.5
143,RM007,0.05
144,RM008,1.0
144,RM009,1.0
144,RM003,0.1
144,RM001,1.5
144,RM007,0.05
145,RM008,1.0
145,RM009,1.0
145,RM003,0.1
145,RM001,1.5
145,RM007,0.05
146,RM008,1.0
146,RM009,1.0
146,RM003,0.1
146,RM001,1.5
146,RM007,0.05
147,RM008,1.0
147,RM009,1.0
147,RM003,0.1
147,RM001,1.5
147,RM007,0.05
148,RM008,1.0
148,RM009,1.0
148,RM003,0.1
148,RM001,1.5
148,RM007,0.05
149,RM008,1.0
149,RM009,1.0
149,RM003,0.1
